Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Maks;Maks (S8max);Liczba pomiarów;Kompletno?? ;Liczba Lato/Zima;;;;;;
(-);(-);(-);(-);(-);(-);(-);[mg/m3];[mg/m3];[mg/m3];[mg/m3];(-);[%];(-);;;;;;
2013;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,3;0,0;2,4;2,03;7709;88,0;1,1;;;;;;
2013;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,5;0,1;4,3;3,09;8210;93,7;1,1;;;;;;
2013;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,5;0,2;4,3;1,79;8696;99,3;1,0;;;;;;
2013;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,6;0,1;6,8;4,20;8719;99,5;1,0;;;;;;
2013;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzZachod;CO;1g;0,6;0,1;6,5;4,36;8653;98,8;1,0;;;;;;
2013;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,6;0,1;6,5;3,74;8521;97,3;1,0;;;;;;
2013;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,6;0,2;5,0;3,72;8676;99,0;1,0;;;;;;
2013;?ódzkie;PL1002;strefa ?ódzka;LdRadomsSoko;CO;1g;0,5;0,1;3,9;2,73;8265;94,3;0,9;;;;;;
2013;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;1,1;0,1;5,4;4,19;8603;98,2;1,0;;;;;;
2013;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;3,7;3,16;8588;98,0;1,0;;;;;;
2013;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;CO;1g;0,4;0,1;3,1;2,22;8622;98,4;1,0;;;;;;
2013;ma?opolskie;PL1203;strefa ma?opolska;MpOlkuFrNull;CO;1g;0,5;0,1;2,7;2,09;8679;99,1;1,0;;;;;;
2013;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;2,3;1,85;8357;95,4;1,0;;;;;;
2013;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,6;0,1;5,5;4,23;8426;96,2;1,1;;;;;;
2013;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,7;0,1;3,4;2,30;8678;99,1;1,0;;;;;;
2013;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;CO;1g;0,4;0,1;3,8;2,78;8663;98,9;1,0;;;;;;
2013;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;CO;1g;0,6;0,1;2,1;1,85;8493;97,0;1,0;;;;;;
2013;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,3;0,1;2,6;1,25;8177;93,3;1,0;;;;;;
2013;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,1;3,3;1,62;8714;99,5;1,0;;;;;;
2013;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,5;0,1;4,1;3,30;8661;98,9;1,0;;;;;;
2013;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,0;1,3;1,14;8753;99,9;1,0;;;;;;
2013;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;CO;1g;0,3;0,0;3,5;2,12;8661;98,9;1,0;;;;;;
2013;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,4;0,0;2,6;2,38;7387;84,3;1,0;;;;;;
2013;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,0;5,1;3,28;8315;94,9;1,0;;;;;;
2013;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,4;0,0;3,9;2,38;7983;91,1;0,9;;;;;;
2013;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,0;5,1;2,62;8487;96,9;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,1;2,7;1,84;8536;97,4;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,3;0,1;1,9;1,12;8495;97,0;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,4;0,1;3,9;2,69;8469;96,7;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;2,2;1,54;8475;96,7;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,7;1,01;8570;97,8;1,0;;;;;;
2013;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,7;1,16;8296;94,7;0,9;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,6;0,1;4,9;3,27;8545;97,5;1,0;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,2;4,0;2,47;8406;96,0;1,1;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,4;0,1;1,2;0,90;7973;91,0;1,0;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,5;0,2;3,0;1,76;8282;94,5;0,9;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,4;0,1;2,3;1,65;8579;97,9;1,0;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,5;0,1;4,9;4,00;8368;95,5;1,0;;;;;;
2013;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;CO;1g;0,4;0,1;4,7;1,98;8102;92,5;0,9;;;;;;
2013;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,2;2,9;2,77;7745;88,4;1,0;;;;;;
2013;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoKossut;CO;1g;0,5;0,2;3,7;2,86;8355;95,4;1,0;;;;;;
2013;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,6;0,1;3,3;2,76;7803;89,1;1,0;;;;;;
2013;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,5;0,2;4,9;3,96;8311;94,9;1,0;;;;;;
2013;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,0;6,2;3,58;7777;88,8;1,0;;;;;;
2013;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;CO;1g;0,5;0,1;3,7;2,74;8226;93,9;1,0;;;;;;
2013;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,6;0,2;6,0;4,88;8000;91,3;1,0;;;;;;
2013;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,2;4,0;3,15;8274;94,5;1,0;;;;;;
2013;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,5;0,1;3,5;2,36;8255;94,2;1,0;;;;;;
2013;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;3,7;3,07;8336;95,2;1,0;;;;;;
2013;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,7;0,0;4,4;3,08;5061;57,8;0,7;;;;;;
2013;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,5;0,0;3,2;2,11;8513;97,2;1,0;;;;;;
2013;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;3,4;2,14;8356;95,4;1,1;;;;;;
2013;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,4;0,1;4,1;3,24;8098;92,4;1,0;;;;;;
2013;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,5;0,1;3,7;2,27;8406;96,0;0,9;;;;;;
2013;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrChrobr;CO;1g;0,4;0,1;3,9;2,98;8461;96,6;1,0;;;;;;
2013;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,3;0,0;3,6;2,93;8340;95,2;1,0;;;;;;
2013;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,3;0,0;3,4;2,07;8056;92,0;1,0;;;;;;
2013;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;2,6;1,89;8271;94,4;1,0;;;;;;
2013;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,2;0,0;3,8;1,78;7587;86,6;1,1;;;;;;
2013;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,3;0,0;1,7;1,10;7536;86,0;1,0;;;;;;
2014;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,1;5,1;4,30;7674;87,6;1,1;;;;;;
2014;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,0;5,7;4,39;7228;82,5;1,3;;;;;;
2014;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,4;0,1;4,9;3,97;8116;92,6;1,0;;;;;;
2014;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,3;0,0;4,6;3,71;7311;83,5;1,5;;;;;;
2014;dolno?l?skie;PL0204;strefa dolno?l?ska;DsGlogMob;CO;1g;0,4;0,0;3,4;2,17;7841;89,5;1,2;;;;;;
2014;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,3;0,0;2,9;1,91;7093;81,0;1,6;;;;;;
2014;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,4;0,0;6,7;4,48;8715;99,5;1,0;;;;;;
2014;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,4;0,0;3,9;3,14;8526;97,3;1,0;;;;;;
2014;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,4;0,1;3,9;1,85;8632;98,5;1,0;;;;;;
2014;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,5;0,0;5,5;3,62;8545;97,5;1,0;;;;;;
2014;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,8;0,0;6,9;5,16;8693;99,2;1,0;;;;;;
2014;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,0;0,8;0,71;8238;94,0;1,0;;;;;;
2014;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,4;0,1;6,8;4,76;8389;95,8;1,0;;;;;;
2014;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,0;2,5;1,70;7962;90,9;1,0;;;;;;
2014;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,2;0,0;2,4;1,46;7484;85,4;1,0;;;;;;
2014;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,3;0,0;2,8;1,94;7498;85,6;1,0;;;;;;
2014;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,6;0,0;2,9;2,07;1325;15,1;0,0;;;;;;
2014;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,4;0,0;6,1;3,31;8645;98,7;1,0;;;;;;
2014;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,5;0,2;3,9;2,77;8384;95,7;1,1;;;;;;
2014;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,6;0,1;5,0;3,14;8617;98,4;1,0;;;;;;
2014;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzKilins;CO;1g;0,7;0,1;5,8;4,09;8207;93,7;1,1;;;;;;
2014;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzZachod;CO;1g;0,6;0,1;5,7;4,38;8385;95,7;0,9;;;;;;
2014;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;4,7;3,99;8700;99,3;1,0;;;;;;
2014;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,6;0,1;8,2;5,25;8253;94,2;1,0;;;;;;
2014;?ódzkie;PL1002;strefa ?ódzka;LdRadomsSoko;CO;1g;0,5;0,1;6,3;4,56;8735;99,7;1,0;;;;;;
2014;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;1,1;0,2;5,6;4,81;8625;98,5;1,0;;;;;;
2014;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,7;0,1;4,3;3,58;8585;98,0;1,0;;;;;;
2014;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;CO;1g;0,3;0,1;3,8;2,94;8465;96,6;1,0;;;;;;
2014;ma?opolskie;PL1203;strefa ma?opolska;MpOlkuFrNull;CO;1g;0,4;0,1;3,0;2,44;8574;97,9;1,0;;;;;;
2014;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;3,1;2,08;8646;98,7;1,0;;;;;;
2014;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,6;0,1;4,2;3,71;8714;99,5;1,0;;;;;;
2014;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,7;0,1;3,2;2,48;8479;96,8;1,0;;;;;;
2014;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;CO;1g;0,4;0,1;3,6;2,95;8497;97,0;1,0;;;;;;
2014;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;CO;1g;0,6;0,1;3,0;2,04;8330;95,1;1,1;;;;;;
2014;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,3;0,0;2,9;1,84;8336;95,2;1,0;;;;;;
2014;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,1;2,4;1,64;8678;99,1;1,0;;;;;;
2014;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,5;0,2;4,9;3,99;8608;98,3;1,0;;;;;;
2014;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,0;1,8;1,33;8716;99,5;1,0;;;;;;
2014;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;CO;1g;0,4;0,2;5,1;3,16;8686;99,2;1,0;;;;;;
2014;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,4;0,0;2,3;1,87;8064;92,1;1,0;;;;;;
2014;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,0;4,2;3,08;8269;94,4;1,0;;;;;;
2014;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;2,6;2,13;8165;93,2;1,1;;;;;;
2014;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,1;2,9;2,03;7462;85,2;1,3;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,1;2,9;2,22;8293;94,7;1,0;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,3;0,1;1,5;1,13;8537;97,5;1,0;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,3;0,1;3,8;2,85;6043;69,0;1,9;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,4;0,1;2,3;1,43;8590;98,1;1,0;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,6;1,08;8500;97,0;1,0;;;;;;
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,9;1,23;8623;98,4;1,0;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,5;0,2;5,4;3,25;8018;91,5;1,2;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,1;4,5;2,94;8533;97,4;1,0;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,2;0,0;1,3;0,81;7904;90,2;0,9;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,5;0,1;1,7;1,38;6671;76,2;0,5;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,2;0,0;1,1;0,72;8191;93,5;1,1;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,4;0,1;5,7;3,62;8624;98,4;1,0;;;;;;
2014;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;CO;1g;0,3;0,1;2,1;1,41;8546;97,6;1,0;;;;;;
2014;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,2;4,4;2,58;8169;93,3;1,0;;;;;;
2014;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoKossut;CO;1g;0,5;0,2;3,9;3,10;8065;92,1;1,0;;;;;;
2014;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,6;0,1;3,2;2,24;8104;92,5;1,0;;;;;;
2014;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,6;0,2;4,4;3,04;8018;91,5;1,0;;;;;;
2014;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,6;0,2;4,6;3,88;7163;81,8;1,1;;;;;;
2014;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;CO;1g;0,5;0,2;4,0;3,55;8231;94,0;1,0;;;;;;
2014;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,7;0,2;4,7;4,00;7955;90,8;1,0;;;;;;
2014;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,2;4,2;3,24;8358;95,4;1,0;;;;;;
2014;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,5;0,2;3,9;3,02;8228;93,9;1,0;;;;;;
2014;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,6;0,2;4,9;3,63;8040;91,8;1,0;;;;;;
2014;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,5;0,0;4,9;3,46;8307;94,8;1,0;;;;;;
2014;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,5;0,0;2,7;1,92;7392;84,4;0,8;;;;;;
2014;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,4;0,1;2,8;1,97;8464;96,6;1,1;;;;;;
2014;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,4;0,1;2,0;1,64;8157;93,1;0,9;;;;;;
2014;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,4;0,1;2,7;1,50;7340;83,8;1,3;;;;;;
2014;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrChrobr;CO;1g;0,4;0,1;2,5;1,77;8602;98,2;1,0;;;;;;
2014;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,3;0,0;3,1;2,69;8293;94,7;1,0;;;;;;
2014;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,0;3,6;2,56;8172;93,3;1,0;;;;;;
2014;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;2,3;1,80;8031;91,7;1,1;;;;;;
2014;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,3;0,0;4,3;2,79;6836;78,0;1,4;;;;;;
2014;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,4;0,1;3,4;1,92;7259;82,9;1,0;;;;;;
2015;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,1;4,9;4,47;8577;97,9;1,0;;;;;;
2015;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,1;4,5;3,02;8540;97,5;1,0;;;;;;
2015;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,5;0,1;5,8;4,21;8381;95,7;1,1;;;;;;
2015;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;3,8;2,55;8058;92,0;0,9;;;;;;
2015;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,1;2,6;2,24;8285;94,6;0,9;;;;;;
2015;dolno?l?skie;PL0204;strefa dolno?l?ska;DsSwidnMarciMOB;CO;1g;0,4;0,1;2,8;1,57;7795;89,0;1,2;;;;;;
2015;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,4;0,1;3,0;1,62;8176;93,3;0,9;;;;;;
2015;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,1;6,0;3,57;8748;99,9;1,0;;;;;;
2015;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,5;0,0;3,8;2,57;8601;98,2;1,0;;;;;;
2015;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,4;0,1;3,9;2,70;8236;94,0;1,0;;;;;;
2015;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclChelmMOB;CO;1g;0,4;0,0;2,5;2,15;8452;96,5;1,0;;;;;;
2015;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,5;0,2;4,8;3,14;8642;98,7;1,0;;;;;;
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,7;0,0;5,9;4,81;7838;89,5;1,1;;;;;;
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;1,0;0,95;8292;94,7;0,9;;;;;;
2015;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,3;0,0;4,9;3,54;8665;98,9;1,0;;;;;;
2015;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,0;2,9;2,15;8133;92,8;1,0;;;;;;
2015;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,0;3,2;1,89;8483;96,8;1,1;;;;;;
2015;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,4;0,0;2,8;2,09;8486;96,9;0,9;;;;;;
2015;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,1;5,0;3,30;8565;97,8;1,0;;;;;;
2015;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,5;0,0;5,3;4,14;8606;98,2;1,0;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,4;0,2;2,6;1,95;8732;99,7;1,0;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;5,7;4,07;8670;99,0;1,0;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,6;0,2;2,6;1,75;1306;14,9;0,0;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzKilins;CO;1g;0,6;0,1;5,3;3,73;8602;98,2;1,0;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzZachod;CO;1g;0,6;0,1;5,3;3,57;7133;81,4;1,6;;;;;;
2015;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,6;0,2;3,7;2,93;8625;98,5;1,0;;;;;;
2015;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,6;0,2;5,7;4,45;8586;98,0;1,0;;;;;;
2015;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,2;5,9;4,60;7184;82,0;1,5;;;;;;
2015;?ódzkie;PL1002;strefa ?ódzka;LdRadomsSoko;CO;1g;0,6;0,2;4,8;3,17;1329;15,2;0,0;;;;;;
2015;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,9;0,1;4,6;3,37;8528;97,4;1,0;;;;;;
2015;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;3,6;2,99;8481;96,8;1,0;;;;;;
2015;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;CO;1g;0,3;0,0;3,1;2,41;8512;97,2;1,1;;;;;;
2015;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;2,8;2,10;8523;97,3;1,0;;;;;;
2015;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,6;0,1;4,6;3,58;8536;97,4;1,0;;;;;;
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,1;2,8;2,16;8441;96,4;1,0;;;;;;
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;CO;1g;0,4;0,1;4,4;3,02;8625;98,5;1,0;;;;;;
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;CO;1g;0,6;0,1;3,0;1,94;8394;95,8;1,0;;;;;;
2015;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,3;0,1;2,8;1,81;8461;96,6;1,0;;;;;;
2015;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,4;0,1;3,7;2,69;8479;96,8;1,0;;;;;;
2015;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,2;3,1;2,32;8571;97,8;1,0;;;;;;
2015;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,0;1,6;1,08;8544;97,5;1,0;;;;;;
2015;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;CO;1g;0,4;0,1;3,9;3,15;8527;97,3;1,0;;;;;;
2015;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,4;0,1;3,3;2,44;8018;91,5;1,1;;;;;;
